Date,Number of Orders,Status of Order, Total CBV ,Service,,,,Data Dictionary
2016-02-14,3200,Cancelled,"  119,952,560 ",GO-SEND,,,,
2016-02-14,4650,Cancelled,"  128,923,340 ",GO-SHOP,,,,
2016-02-14,290,Cancelled,  -   ,GO-TIX,,,,
2016-02-14,720,Completed,"  255,986,640 ",GO-BOX,,,,
2016-02-14,120,Completed,"  20,358,520 ",GO-CLEAN,,,,
2016-02-14,86340,Completed,"  1,420,109,600 ",GO-FOOD,,,,
2016-02-14,190,Completed,"  13,977,600 ",GO-GLAM,,,,
2016-02-14,30,Completed,"  682,500 ",GO-KILAT,,,,
2016-02-14,2940,Completed,"  41,150,200 ",GO-MART,,,,
2016-02-14,650,Completed,"  121,699,760 ",GO-MASSAGE,,,,
2016-02-14,192760,Completed,"  4,045,241,200 ",GO-RIDE,,,,
2016-02-14,24080,Completed,"  864,494,540 ",GO-SEND,,,,
2016-02-14,13090,Completed,"  315,992,040 ",GO-SHOP,,,,
2016-02-14,10,Completed,"  216,307 ",GO-TIX,,,,
2016-02-14,20,Failed/Timeout,"  299,936 ",GO-TIX,,,,
2016-02-14,40,No Driver Found,"  29,406,650 ",GO-BOX,,,,
2016-02-14,50,No Driver Found,"  882,700 ",GO-FOOD,,,,
2016-02-14,230,No Driver Found,"  12,230,400 ",GO-GLAM,,,,
2016-02-14,0,No Driver Found,"  27,300 ",GO-KILAT,,,,
2016-02-14,40,No Driver Found,"  509,600 ",GO-MART,,,,
2016-02-14,40,No Driver Found,"  7,598,500 ",GO-MASSAGE,,,,
2016-02-14,1350,No Driver Found,"  31,944,640 ",GO-RIDE,,,,
2016-02-14,800,No Driver Found,"  31,094,700 ",GO-SEND,,,,
2016-02-14,230,No Driver Found,"  5,671,120 ",GO-SHOP,,,,
2016-02-14,10,Other,"  1,992,900 ",GO-CLEAN,,,,
2016-02-15,310,Cancelled,"  148,413,265 ",GO-BOX,,,,
2016-02-15,10,Cancelled,"  1,860,040 ",GO-CLEAN,,,,
2016-02-15,18590,Cancelled,"  326,781,000 ",GO-FOOD,,,,
2016-02-15,10,Cancelled,"  1,019,200 ",GO-GLAM,,,,
2016-02-15,10,Cancelled,"  163,800 ",GO-KILAT,,,,
2016-02-15,980,Cancelled,"  13,741,000 ",GO-MART,,,,
2016-02-15,80,Cancelled,"  15,151,500 ",GO-MASSAGE,,,,
2016-02-15,75240,Cancelled,"  1,604,754,060 ",GO-RIDE,,,,
2016-02-15,5070,Cancelled,"  190,044,400 ",GO-SEND,,,,
2016-02-15,5130,Cancelled,"  149,616,740 ",GO-SHOP,,,,
2016-02-15,280,Cancelled,  -   ,GO-TIX,,,,
2016-02-15,580,Completed,"  226,409,365 ",GO-BOX,,,,
2016-02-15,120,Completed,"  20,571,460 ",GO-CLEAN,,,,
2016-02-15,64230,Completed,"  1,071,779,800 ",GO-FOOD,,,,
2016-02-15,60,Completed,"  8,617,700 ",GO-GLAM,,,,
2016-02-15,250,Completed,"  5,268,900 ",GO-KILAT,,,,
2016-02-15,2380,Completed,"  33,287,800 ",GO-MART,,,,
2016-02-15,420,Completed,"  79,881,620 ",GO-MASSAGE,,,,
2016-02-15,436300,Completed,"  8,822,795,800 ",GO-RIDE,,,,
2016-02-15,39860,Completed,"  1,436,667,960 ",GO-SEND,,,,
2016-02-15,12560,Completed,"  315,788,200 ",GO-SHOP,,,,
2016-02-15,0,Completed,"  91,000 ",GO-TIX,,,,
2016-02-15,30,Failed/Timeout,"  10,920 ",GO-TIX,,,,
2016-02-15,20,No Driver Found,"  19,817,980 ",GO-BOX,,,,
2016-02-15,0,No Driver Found,"  436,800 ",GO-CLEAN,,,,
2016-02-15,20,No Driver Found,"  382,200 ",GO-FOOD,,,,
2016-02-15,10,No Driver Found,"  1,374,100 ",GO-GLAM,,,,
2016-02-15,10,No Driver Found,"  109,200 ",GO-KILAT,,,,
2016-02-15,0,No Driver Found,"  482,300 ",GO-MASSAGE,,,,
2016-02-15,24030,No Driver Found,"  491,359,960 ",GO-RIDE,,,,
2016-02-15,980,No Driver Found,"  32,547,060 ",GO-SEND,,,,
2016-02-15,190,No Driver Found,"  5,929,560 ",GO-SHOP,,,,
2016-02-15,10,Other,"  2,156,700 ",GO-CLEAN,,,,
2016-02-15,0,Other,"  27,300 ",GO-FOOD,,,,
2016-02-15,0,Other,"  391,300 ",GO-MASSAGE,,,,
2016-02-15,20,Other,"  345,800 ",GO-RIDE,,,,
2016-02-15,0,Other,"  54,600 ",GO-SEND,,,,
2016-02-16,330,Cancelled,"  146,926,780 ",GO-BOX,,,,
2016-02-16,10,Cancelled,"  2,111,200 ",GO-CLEAN,,,,
2016-02-16,20320,Cancelled,"  359,832,200 ",GO-FOOD,,,,
2016-02-16,10,Cancelled,"  1,638,000 ",GO-GLAM,,,,
2016-02-16,10,Cancelled,"  136,500 ",GO-KILAT,,,,
2016-02-16,900,Cancelled,"  12,667,200 ",GO-MART,,,,
2016-02-16,50,Cancelled,"  8,808,800 ",GO-MASSAGE,,,,
2016-02-16,61530,Cancelled,"  1,316,939,260 ",GO-RIDE,,,,
2016-02-16,4730,Cancelled,"  179,164,440 ",GO-SEND,,,,
2016-02-16,4650,Cancelled,"  135,357,040 ",GO-SHOP,,,,
2016-02-16,240,Cancelled,  -   ,GO-TIX,,,,
2016-02-16,540,Completed,"  209,273,610 ",GO-BOX,,,,
2016-02-16,80,Completed,"  13,875,680 ",GO-CLEAN,,,,
2016-02-16,65990,Completed,"  1,107,388,100 ",GO-FOOD,,,,
2016-02-16,60,Completed,"  10,093,720 ",GO-GLAM,,,,
2016-02-16,240,Completed,"  5,077,800 ",GO-KILAT,,,,
2016-02-16,2060,Completed,"  28,883,400 ",GO-MART,,,,
2016-02-16,340,Completed,"  63,672,700 ",GO-MASSAGE,,,,
2016-02-16,427030,Completed,"  8,546,039,320 ",GO-RIDE,,,,
2016-02-16,38240,Completed,"  1,384,989,060 ",GO-SEND,,,,
2016-02-16,12570,Completed,"  313,691,560 ",GO-SHOP,,,,
2016-02-16,30,Completed,"  67,340 ",GO-TIX,,,,
2016-02-16,30,Failed/Timeout,"  21,658 ",GO-TIX,,,,
2016-02-16,10,No Driver Found,"  13,002,080 ",GO-BOX,,,,
2016-02-16,0,No Driver Found,"  273,000 ",GO-CLEAN,,,,
2016-02-16,40,No Driver Found,"  819,000 ",GO-FOOD,,,,
2016-02-16,10,No Driver Found,"  1,547,000 ",GO-GLAM,,,,
2016-02-16,0,No Driver Found,"  81,900 ",GO-KILAT,,,,
2016-02-16,10,No Driver Found,"  1,010,100 ",GO-MASSAGE,,,,
2016-02-16,15840,No Driver Found,"  322,948,080 ",GO-RIDE,,,,
2016-02-16,660,No Driver Found,"  22,298,640 ",GO-SEND,,,,
2016-02-16,110,No Driver Found,"  3,208,660 ",GO-SHOP,,,,
2016-02-16,10,Other,"  691,600 ",GO-CLEAN,,,,
2016-02-16,0,Other,"  191,100 ",GO-MASSAGE,,,,
2016-02-16,10,Other,"  149,240 ",GO-RIDE,,,,
2016-02-16,0,Other,"  9,100 ",GO-TIX,,,,
2016-02-17,310,Cancelled,"  158,077,465 ",GO-BOX,,,,
2016-02-17,10,Cancelled,"  2,211,300 ",GO-CLEAN,,,,
2016-02-17,17790,Cancelled,"  313,103,700 ",GO-FOOD,,,,
2016-02-17,10,Cancelled,"  2,038,400 ",GO-GLAM,,,,
2016-02-17,10,Cancelled,"  218,400 ",GO-KILAT,,,,
2016-02-17,1130,Cancelled,"  15,797,600 ",GO-MART,,,,
2016-02-17,60,Cancelled,"  11,748,100 ",GO-MASSAGE,,,,
2016-02-17,95990,Cancelled,"  2,007,523,700 ",GO-RIDE,,,,
2016-02-17,5000,Cancelled,"  187,019,560 ",GO-SEND,,,,
2016-02-17,5050,Cancelled,"  145,538,120 ",GO-SHOP,,,,
2016-02-17,340,Cancelled,  -   ,GO-TIX,,,,
2016-02-17,530,Completed,"  201,636,890 ",GO-BOX,,,,
2016-02-17,110,Completed,"  18,487,560 ",GO-CLEAN,,,,
2016-02-17,62350,Completed,"  1,036,990,500 ",GO-FOOD,,,,
2016-02-17,60,Completed,"  9,218,300 ",GO-GLAM,,,,
2016-02-17,230,Completed,"  4,859,400 ",GO-KILAT,,,,
2016-02-17,2280,Completed,"  31,941,000 ",GO-MART,,,,
2016-02-17,340,Completed,"  64,018,500 ",GO-MASSAGE,,,,
2016-02-17,395160,Completed,"  7,898,446,920 ",GO-RIDE,,,,
2016-02-17,36880,Completed,"  1,324,381,240 ",GO-SEND,,,,
2016-02-17,12800,Completed,"  317,311,540 ",GO-SHOP,,,,
2016-02-17,30,Completed,"  29,939 ",GO-TIX,,,,
2016-02-17,60,Failed/Timeout,"  30,849 ",GO-TIX,,,,
2016-02-17,30,No Driver Found,"  16,505,580 ",GO-BOX,,,,
2016-02-17,30,No Driver Found,"  600,600 ",GO-FOOD,,,,
2016-02-17,0,No Driver Found,"  427,700 ",GO-GLAM,,,,
2016-02-17,0,No Driver Found,"  27,300 ",GO-KILAT,,,,
2016-02-17,0,No Driver Found,"  482,300 ",GO-MASSAGE,,,,
2016-02-17,48970,No Driver Found,"  1,005,431,700 ",GO-RIDE,,,,
2016-02-17,1320,No Driver Found,"  44,852,080 ",GO-SEND,,,,
2016-02-17,220,No Driver Found,"  6,881,420 ",GO-SHOP,,,,
2016-02-17,10,Other,"  1,610,700 ",GO-CLEAN,,,,
2016-02-17,0,Other,"  700,700 ",GO-GLAM,,,,
2016-02-17,0,Other,"  345,800 ",GO-MASSAGE,,,,
2016-02-17,10,Other,"  214,760 ",GO-RIDE,,,,
2016-02-18,340,Cancelled,"  133,391,440 ",GO-BOX,,,,
2016-02-18,10,Cancelled,"  862,680 ",GO-CLEAN,,,,
2016-02-18,17000,Cancelled,"  299,544,700 ",GO-FOOD,,,,
2016-02-18,10,Cancelled,"  1,801,800 ",GO-GLAM,,,,
2016-02-18,10,Cancelled,"  273,000 ",GO-KILAT,,,,
2016-02-18,720,Cancelled,"  10,010,000 ",GO-MART,,,,
2016-02-18,70,Cancelled,"  13,491,660 ",GO-MASSAGE,,,,
2016-02-18,56120,Cancelled,"  1,377,439,700 ",GO-RIDE,,,,
2016-02-18,4540,Cancelled,"  169,958,880 ",GO-SEND,,,,
2016-02-18,4240,Cancelled,"  123,370,520 ",GO-SHOP,,,,
2016-02-18,320,Cancelled,  -   ,GO-TIX,,,,
2016-02-18,600,Completed,"  227,949,540 ",GO-BOX,,,,
2016-02-18,90,Completed,"  16,480,100 ",GO-CLEAN,,,,
2016-02-18,63810,Completed,"  1,058,912,400 ",GO-FOOD,,,,
2016-02-18,60,Completed,"  10,293,920 ",GO-GLAM,,,,
2016-02-18,210,Completed,"  4,477,200 ",GO-KILAT,,,,
2016-02-18,1920,Completed,"  26,936,000 ",GO-MART,,,,
2016-02-18,340,Completed,"  63,568,960 ",GO-MASSAGE,,,,
2016-02-18,396800,Completed,"  9,157,526,560 ",GO-RIDE,,,,
2016-02-18,38220,Completed,"  1,380,229,760 ",GO-SEND,,,,
2016-02-18,11730,Completed,"  294,920,080 ",GO-SHOP,,,,
2016-02-18,50,Completed,"  197,789 ",GO-TIX,,,,
2016-02-18,50,Failed/Timeout,"  493,038 ",GO-TIX,,,,
2016-02-18,20,No Driver Found,"  19,621,420 ",GO-BOX,,,,
2016-02-18,50,No Driver Found,"  937,300 ",GO-FOOD,,,,
2016-02-18,10,No Driver Found,"  1,410,500 ",GO-GLAM,,,,
2016-02-18,0,No Driver Found,"  27,300 ",GO-KILAT,,,,
2016-02-18,7350,No Driver Found,"  194,283,180 ",GO-RIDE,,,,
2016-02-18,430,No Driver Found,"  14,758,380 ",GO-SEND,,,,
2016-02-18,90,No Driver Found,"  3,174,080 ",GO-SHOP,,,,
2016-02-18,0,Other,"  131,040 ",GO-CLEAN,,,,
2016-02-18,0,Other,"  18,200 ",GO-FOOD,,,,
2016-02-18,0,Other,"  54,600 ",GO-RIDE,,,,
2016-02-19,290,Cancelled,"  114,274,615 ",GO-BOX,,,,
2016-02-19,10,Cancelled,"  1,428,700 ",GO-CLEAN,,,,
2016-02-19,15310,Cancelled,"  269,842,300 ",GO-FOOD,,,,
2016-02-19,10,Cancelled,"  1,128,400 ",GO-GLAM,,,,
2016-02-19,0,Cancelled,"  54,600 ",GO-KILAT,,,,
2016-02-19,600,Cancelled,"  8,426,600 ",GO-MART,,,,
2016-02-19,50,Cancelled,"  11,211,200 ",GO-MASSAGE,,,,
2016-02-19,55550,Cancelled,"  1,355,745,300 ",GO-RIDE,,,,
2016-02-19,5090,Cancelled,"  190,082,620 ",GO-SEND,,,,
2016-02-19,4390,Cancelled,"  125,387,080 ",GO-SHOP,,,,
2016-02-19,300,Cancelled,  -   ,GO-TIX,,,,
2016-02-19,670,Completed,"  275,279,550 ",GO-BOX,,,,
2016-02-19,100,Completed,"  16,576,560 ",GO-CLEAN,,,,
2016-02-19,63690,Completed,"  1,046,181,500 ",GO-FOOD,,,,
2016-02-19,90,Completed,"  13,764,660 ",GO-GLAM,,,,
2016-02-19,250,Completed,"  5,214,300 ",GO-KILAT,,,,
2016-02-19,1840,Completed,"  25,734,800 ",GO-MART,,,,
2016-02-19,320,Completed,"  61,246,640 ",GO-MASSAGE,,,,
2016-02-19,421780,Completed,"  9,697,802,660 ",GO-RIDE,,,,
2016-02-19,41180,Completed,"  1,489,992,140 ",GO-SEND,,,,
2016-02-19,11930,Completed,"  297,588,200 ",GO-SHOP,,,,
2016-02-19,20,Completed,"  343,616 ",GO-TIX,,,,
2016-02-19,40,Failed/Timeout,"  55,510 ",GO-TIX,,,,
2016-02-19,20,No Driver Found,"  8,959,860 ",GO-BOX,,,,
2016-02-19,30,No Driver Found,"  682,500 ",GO-FOOD,,,,
2016-02-19,0,No Driver Found,"  218,400 ",GO-GLAM,,,,
2016-02-19,0,No Driver Found,"  27,300 ",GO-KILAT,,,,
2016-02-19,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-02-19,10,No Driver Found,"  2,757,300 ",GO-MASSAGE,,,,
2016-02-19,4480,No Driver Found,"  117,821,340 ",GO-RIDE,,,,
2016-02-19,500,No Driver Found,"  17,193,540 ",GO-SEND,,,,
2016-02-19,210,No Driver Found,"  7,252,700 ",GO-SHOP,,,,
2016-02-19,0,Other,"  172,900 ",GO-CLEAN,,,,
2016-02-19,0,Other,"  36,400 ",GO-RIDE,,,,
2016-02-20,230,Cancelled,"  120,815,695 ",GO-BOX,,,,
2016-02-20,20,Cancelled,"  3,194,100 ",GO-CLEAN,,,,
2016-02-20,15270,Cancelled,"  265,474,300 ",GO-FOOD,,,,
2016-02-20,20,Cancelled,"  2,857,400 ",GO-GLAM,,,,
2016-02-20,10,Cancelled,"  109,200 ",GO-KILAT,,,,
2016-02-20,580,Cancelled,"  8,135,400 ",GO-MART,,,,
2016-02-20,80,Cancelled,"  15,233,400 ",GO-MASSAGE,,,,
2016-02-20,36040,Cancelled,"  801,347,820 ",GO-RIDE,,,,
2016-02-20,2940,Cancelled,"  112,818,160 ",GO-SEND,,,,
2016-02-20,3530,Cancelled,"  100,338,420 ",GO-SHOP,,,,
2016-02-20,320,Cancelled,  -   ,GO-TIX,,,,
2016-02-20,760,Completed,"  292,849,375 ",GO-BOX,,,,
2016-02-20,170,Completed,"  25,649,260 ",GO-CLEAN,,,,
2016-02-20,73870,Completed,"  1,210,482,000 ",GO-FOOD,,,,
2016-02-20,110,Completed,"  16,734,900 ",GO-GLAM,,,,
2016-02-20,120,Completed,"  2,429,700 ",GO-KILAT,,,,
2016-02-20,1980,Completed,"  27,700,400 ",GO-MART,,,,
2016-02-20,600,Completed,"  110,224,660 ",GO-MASSAGE,,,,
2016-02-20,287120,Completed,"  5,871,980,660 ",GO-RIDE,,,,
2016-02-20,26650,Completed,"  972,664,420 ",GO-SEND,,,,
2016-02-20,11680,Completed,"  290,211,740 ",GO-SHOP,,,,
2016-02-20,10,Completed,"  67,704 ",GO-TIX,,,,
2016-02-20,30,Failed/Timeout,"  66,430 ",GO-TIX,,,,
2016-02-20,20,No Driver Found,"  11,916,450 ",GO-BOX,,,,
2016-02-20,60,No Driver Found,"  1,164,800 ",GO-FOOD,,,,
2016-02-20,0,No Driver Found,"  455,000 ",GO-GLAM,,,,
2016-02-20,470,No Driver Found,"  11,722,620 ",GO-RIDE,,,,
2016-02-20,20,No Driver Found,"  884,520 ",GO-SEND,,,,
2016-02-20,70,No Driver Found,"  2,014,740 ",GO-SHOP,,,,
2016-02-20,10,Other,"  2,029,300 ",GO-CLEAN,,,,
2016-02-20,0,Other,"  491,400 ",GO-GLAM,,,,
2016-02-20,0,Other,"  318,500 ",GO-MASSAGE,,,,
2016-02-21,230,Cancelled,"  88,681,775 ",GO-BOX,,,,
2016-02-21,20,Cancelled,"  2,684,500 ",GO-CLEAN,,,,
2016-02-21,15600,Cancelled,"  268,868,600 ",GO-FOOD,,,,
2016-02-21,20,Cancelled,"  4,095,000 ",GO-GLAM,,,,
2016-02-21,0,Cancelled,"  81,900 ",GO-KILAT,,,,
2016-02-21,580,Cancelled,"  8,117,200 ",GO-MART,,,,
2016-02-21,100,Cancelled,"  19,366,620 ",GO-MASSAGE,,,,
2016-02-21,28510,Cancelled,"  647,787,140 ",GO-RIDE,,,,
2016-02-21,2170,Cancelled,"  79,117,220 ",GO-SEND,,,,
2016-02-21,3670,Cancelled,"  99,992,620 ",GO-SHOP,,,,
2016-02-21,260,Cancelled,  -   ,GO-TIX,,,,
2016-02-21,610,Completed,"  232,645,140 ",GO-BOX,,,,
2016-02-21,180,Completed,"  28,803,320 ",GO-CLEAN,,,,
2016-02-21,78840,Completed,"  1,294,902,700 ",GO-FOOD,,,,
2016-02-21,100,Completed,"  16,216,200 ",GO-GLAM,,,,
2016-02-21,30,Completed,"  682,500 ",GO-KILAT,,,,
2016-02-21,2130,Completed,"  29,866,200 ",GO-MART,,,,
2016-02-21,710,Completed,"  136,452,680 ",GO-MASSAGE,,,,
2016-02-21,194110,Completed,"  4,021,472,000 ",GO-RIDE,,,,
2016-02-21,18060,Completed,"  652,635,620 ",GO-SEND,,,,
2016-02-21,11240,Completed,"  268,093,280 ",GO-SHOP,,,,
2016-02-21,20,Completed,"  693,875 ",GO-TIX,,,,
2016-02-21,40,Failed/Timeout,"  1,547,000 ",GO-TIX,,,,
2016-02-21,30,No Driver Found,"  22,110,725 ",GO-BOX,,,,
2016-02-21,50,No Driver Found,"  955,500 ",GO-FOOD,,,,
2016-02-21,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-02-21,10,No Driver Found,"  900,900 ",GO-MASSAGE,,,,
2016-02-21,420,No Driver Found,"  10,952,760 ",GO-RIDE,,,,
2016-02-21,20,No Driver Found,"  789,880 ",GO-SEND,,,,
2016-02-21,110,No Driver Found,"  3,141,320 ",GO-SHOP,,,,
2016-02-21,10,Other,"  882,700 ",GO-CLEAN,,,,
2016-02-21,0,Other,"  227,500 ",GO-GLAM,,,,
2016-02-21,10,Other,"  1,037,400 ",GO-MASSAGE,,,,
2016-02-21,0,Other,"  13,650 ",GO-TIX,,,,
2016-02-22,340,Cancelled,"  176,169,630 ",GO-BOX,,,,
2016-02-22,10,Cancelled,"  1,601,600 ",GO-CLEAN,,,,
2016-02-22,15160,Cancelled,"  264,400,500 ",GO-FOOD,,,,
2016-02-22,10,Cancelled,"  1,820,000 ",GO-GLAM,,,,
2016-02-22,10,Cancelled,"  273,000 ",GO-KILAT,,,,
2016-02-22,590,Cancelled,"  8,226,400 ",GO-MART,,,,
2016-02-22,50,Cancelled,"  9,828,000 ",GO-MASSAGE,,,,
2016-02-22,50880,Cancelled,"  1,234,424,100 ",GO-RIDE,,,,
2016-02-22,4500,Cancelled,"  166,439,000 ",GO-SEND,,,,
2016-02-22,3760,Cancelled,"  109,513,040 ",GO-SHOP,,,,
2016-02-22,240,Cancelled,  -   ,GO-TIX,,,,
2016-02-22,580,Completed,"  216,366,605 ",GO-BOX,,,,
2016-02-22,110,Completed,"  13,595,400 ",GO-CLEAN,,,,
2016-02-22,60720,Completed,"  1,004,603,600 ",GO-FOOD,,,,
2016-02-22,50,Completed,"  8,444,800 ",GO-GLAM,,,,
2016-02-22,220,Completed,"  4,531,800 ",GO-KILAT,,,,
2016-02-22,1970,Completed,"  27,554,800 ",GO-MART,,,,
2016-02-22,380,Completed,"  72,390,500 ",GO-MASSAGE,,,,
2016-02-22,388240,Completed,"  8,981,033,880 ",GO-RIDE,,,,
2016-02-22,37960,Completed,"  1,361,427,340 ",GO-SEND,,,,
2016-02-22,11320,Completed,"  282,367,540 ",GO-SHOP,,,,
2016-02-22,20,Completed,"  794,157 ",GO-TIX,,,,
2016-02-22,50,Failed/Timeout,"  2,120,118 ",GO-TIX,,,,
2016-02-22,20,No Driver Found,"  15,412,670 ",GO-BOX,,,,
2016-02-22,0,No Driver Found,"  145,600 ",GO-CLEAN,,,,
2016-02-22,40,No Driver Found,"  891,800 ",GO-FOOD,,,,
2016-02-22,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-02-22,0,No Driver Found,"  254,800 ",GO-MASSAGE,,,,
2016-02-22,4450,No Driver Found,"  113,948,380 ",GO-RIDE,,,,
2016-02-22,280,No Driver Found,"  8,683,220 ",GO-SEND,,,,
2016-02-22,240,No Driver Found,"  7,431,060 ",GO-SHOP,,,,
2016-02-22,0,Other,"  391,300 ",GO-CLEAN,,,,
2016-02-22,0,Other,"  555,100 ",GO-MASSAGE,,,,
2016-02-23,340,Cancelled,"  274,722,175 ",GO-BOX,,,,
2016-02-23,20,Cancelled,"  2,329,600 ",GO-CLEAN,,,,
2016-02-23,14420,Cancelled,"  253,589,700 ",GO-FOOD,,,,
2016-02-23,10,Cancelled,"  755,300 ",GO-GLAM,,,,
2016-02-23,10,Cancelled,"  218,400 ",GO-KILAT,,,,
2016-02-23,560,Cancelled,"  7,789,600 ",GO-MART,,,,
2016-02-23,60,Cancelled,"  11,205,740 ",GO-MASSAGE,,,,
2016-02-23,46520,Cancelled,"  1,130,121,720 ",GO-RIDE,,,,
2016-02-23,4530,Cancelled,"  165,474,400 ",GO-SEND,,,,
2016-02-23,3770,Cancelled,"  111,677,020 ",GO-SHOP,,,,
2016-02-23,270,Cancelled,  -   ,GO-TIX,,,,
2016-02-23,510,Completed,"  190,376,550 ",GO-BOX,,,,
2016-02-23,130,Completed,"  17,899,700 ",GO-CLEAN,,,,
2016-02-23,61860,Completed,"  1,021,393,100 ",GO-FOOD,,,,
2016-02-23,50,Completed,"  7,653,100 ",GO-GLAM,,,,
2016-02-23,230,Completed,"  4,859,400 ",GO-KILAT,,,,
2016-02-23,1830,Completed,"  25,625,600 ",GO-MART,,,,
2016-02-23,350,Completed,"  64,389,780 ",GO-MASSAGE,,,,
2016-02-23,372410,Completed,"  8,550,083,360 ",GO-RIDE,,,,
2016-02-23,36650,Completed,"  1,314,036,360 ",GO-SEND,,,,
2016-02-23,11620,Completed,"  288,386,280 ",GO-SHOP,,,,
2016-02-23,60,Completed,"  3,290,442 ",GO-TIX,,,,
2016-02-23,80,Failed/Timeout,"  4,774,433 ",GO-TIX,,,,
2016-02-23,20,No Driver Found,"  11,021,010 ",GO-BOX,,,,
2016-02-23,30,No Driver Found,"  609,700 ",GO-FOOD,,,,
2016-02-23,0,No Driver Found,"  18,200 ",GO-MART,,,,
2016-02-23,3140,No Driver Found,"  83,960,240 ",GO-RIDE,,,,
2016-02-23,220,No Driver Found,"  7,025,200 ",GO-SEND,,,,
2016-02-23,160,No Driver Found,"  4,884,880 ",GO-SHOP,,,,
2016-02-23,0,Other,"  436,800 ",GO-CLEAN,,,,
2016-02-23,0,Other,"  300,300 ",GO-MASSAGE,,,,
2016-02-24,260,Cancelled,"  181,679,680 ",GO-BOX,,,,
2016-02-24,30,Cancelled,"  3,312,400 ",GO-CLEAN,,,,
2016-02-24,13680,Cancelled,"  237,437,200 ",GO-FOOD,,,,
2016-02-24,10,Cancelled,"  1,865,500 ",GO-GLAM,,,,
2016-02-24,10,Cancelled,"  273,000 ",GO-KILAT,,,,
2016-02-24,480,Cancelled,"  6,715,800 ",GO-MART,,,,
2016-02-24,50,Cancelled,"  9,382,100 ",GO-MASSAGE,,,,
2016-02-24,48430,Cancelled,"  1,168,055,980 ",GO-RIDE,,,,
2016-02-24,4860,Cancelled,"  179,588,500 ",GO-SEND,,,,
2016-02-24,3640,Cancelled,"  107,323,580 ",GO-SHOP,,,,
2016-02-24,250,Cancelled,  -   ,GO-TIX,,,,
2016-02-24,460,Completed,"  200,283,771 ",GO-BOX,,,,
2016-02-24,110,Completed,"  15,906,800 ",GO-CLEAN,,,,
2016-02-24,62420,Completed,"  1,026,234,300 ",GO-FOOD,,,,
2016-02-24,60,Completed,"  9,172,800 ",GO-GLAM,,,,
2016-02-24,270,Completed,"  5,569,200 ",GO-KILAT,,,,
2016-02-24,1840,Completed,"  25,753,000 ",GO-MART,,,,
2016-02-24,310,Completed,"  58,720,480 ",GO-MASSAGE,,,,
2016-02-24,369790,Completed,"  8,522,210,060 ",GO-RIDE,,,,
2016-02-24,37230,Completed,"  1,340,835,860 ",GO-SEND,,,,
2016-02-24,11470,Completed,"  283,288,460 ",GO-SHOP,,,,
2016-02-24,40,Completed,"  2,128,563 ",GO-TIX,,,,
2016-02-24,70,Failed/Timeout,"  1,911,437 ",GO-TIX,,,,
2016-02-24,30,No Driver Found,"  177,834,020 ",GO-BOX,,,,
2016-02-24,40,No Driver Found,"  864,500 ",GO-FOOD,,,,
2016-02-24,0,No Driver Found,"  627,900 ",GO-GLAM,,,,
2016-02-24,0,No Driver Found,"  36,400 ",GO-MART,,,,
2016-02-24,0,No Driver Found,"  573,300 ",GO-MASSAGE,,,,
2016-02-24,2690,No Driver Found,"  70,550,480 ",GO-RIDE,,,,
2016-02-24,270,No Driver Found,"  8,850,660 ",GO-SEND,,,,
2016-02-24,220,No Driver Found,"  6,914,180 ",GO-SHOP,,,,
2016-02-24,10,Other,"  800,800 ",GO-CLEAN,,,,
2016-02-24,0,Other,"  98,280 ",GO-RIDE,,,,
2016-02-25,410,Cancelled,"  207,065,040 ",GO-BOX,,,,
2016-02-25,10,Cancelled,"  1,492,400 ",GO-CLEAN,,,,
2016-02-25,14260,Cancelled,"  244,225,800 ",GO-FOOD,,,,
2016-02-25,20,Cancelled,"  3,303,300 ",GO-GLAM,,,,
2016-02-25,20,Cancelled,"  382,200 ",GO-KILAT,,,,
2016-02-25,580,Cancelled,"  8,153,600 ",GO-MART,,,,
2016-02-25,50,Cancelled,"  10,392,200 ",GO-MASSAGE,,,,
2016-02-25,63290,Cancelled,"  1,518,134,800 ",GO-RIDE,,,,
2016-02-25,5540,Cancelled,"  202,242,040 ",GO-SEND,,,,
2016-02-25,4280,Cancelled,"  125,059,480 ",GO-SHOP,,,,
2016-02-25,340,Cancelled,  -   ,GO-TIX,,,,
2016-02-25,760,Completed,"  294,218,470 ",GO-BOX,,,,
2016-02-25,110,Completed,"  15,470,000 ",GO-CLEAN,,,,
2016-02-25,66770,Completed,"  1,089,970,700 ",GO-FOOD,,,,
2016-02-25,70,Completed,"  11,979,240 ",GO-GLAM,,,,
2016-02-25,260,Completed,"  5,378,100 ",GO-KILAT,,,,
2016-02-25,1980,Completed,"  27,773,200 ",GO-MART,,,,
2016-02-25,330,Completed,"  61,596,080 ",GO-MASSAGE,,,,
2016-02-25,344820,Completed,"  7,974,217,160 ",GO-RIDE,,,,
2016-02-25,38020,Completed,"  1,365,751,660 ",GO-SEND,,,,
2016-02-25,11880,Completed,"  294,337,680 ",GO-SHOP,,,,
2016-02-25,50,Completed,"  3,642,794 ",GO-TIX,,,,
2016-02-25,60,Failed/Timeout,"  1,729,291 ",GO-TIX,,,,
